data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-12-01 18:11:13.448231;662;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Ellsworth Shroyer;masculino;boleto
2024-12-02 11:12:14.841818;663;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Kirk Babb;masculino;boleto
2024-12-02 11:28:13.216663;664;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;James Heelan;masculino;cartão de crédito
2024-12-02 15:40:13.923080;665;Florianópolis;Tiago Lima;Smartwatch Garmin;James Corley;masculino;boleto
2024-12-02 17:14:17.894567;666;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Edward Brocklehurst;feminino;cartão de crédito
2024-12-03 08:46:15.907440;667;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;James Simmons;masculino;cartão de crédito
2024-12-03 08:47:15.387581;668;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Kelly Miller;masculino;boleto
2024-12-03 13:05:14.902879;669;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Kathy Eldreth;feminino;boleto
2024-12-03 13:48:13.108737;670;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Roland Smith;masculino;cartão de crédito
2024-12-04 10:30:15.797768;671;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Shanna Sloane;feminino;pix
2024-12-04 16:38:13.976637;672;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Warren Erwin;masculino;cartão de crédito
2024-12-05 08:55:13.414783;673;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Shirley Smith;feminino;pix
2024-12-05 10:11:13.791542;674;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Joseph Eshleman;masculino;cartão de crédito
2024-12-05 13:21:15.394601;675;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Elissa Payne;feminino;dinheiro
2024-12-05 13:46:16.019208;676;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Harlan Plancarte;masculino;dinheiro
2024-12-05 16:38:15.860567;677;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;John Avery;masculino;pix
2024-12-05 17:12:12.947937;678;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Christopher Mullins;masculino;pix
2024-12-05 17:14:14.390970;679;Florianópolis;Gabriela Santos;Smartwatch Garmin;Sandra Busk;feminino;pix
2024-12-06 13:03:17.366998;680;São Paulo;Ana Oliveira;Tablet Apple Ipad;Eugene Sica;masculino;boleto
2024-12-06 13:30:12.929600;681;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Eli Albert;masculino;dinheiro
2024-12-06 18:05:14.098056;682;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Patrice Burnham;feminino;boleto
2024-12-06 18:25:15.680764;683;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Leigh Swearengin;feminino;boleto
2024-12-07 07:46:17.150987;684;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Marc Mccool;masculino;boleto
2024-12-07 09:11:17.920253;685;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Mark Mckinsey;masculino;boleto
2024-12-07 11:29:15.041973;686;São Paulo;Ana Oliveira;Smartwatch Garmin;Donna Pastrana;feminino;cartão de crédito
2024-12-07 13:35:16.071530;687;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;James Crouch;masculino;boleto
2024-12-07 13:48:15.525521;688;Florianópolis;Tiago Lima;Smartwatch Garmin;Shirley Tanner;feminino;cartão de crédito
2024-12-08 08:10:14.927901;689;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Lisa Hewitt;feminino;pix
2024-12-08 08:57:18.128379;690;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Jesse Reyes;masculino;boleto
2024-12-08 09:35:13.091021;691;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Randy Donnally;masculino;boleto
2024-12-08 11:48:14.625114;692;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Carlos Weinzierl;masculino;dinheiro
2024-12-08 13:15:14.309616;693;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Harold Lawson;masculino;pix
2024-12-08 13:57:13.639489;694;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Sandra Deldonno;feminino;dinheiro
2024-12-08 14:27:15.494332;695;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Abby Cherry;feminino;pix
2024-12-08 17:10:17.000397;696;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Amber Phillips;feminino;boleto
2024-12-08 17:37:12.788844;697;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Silvia Flores;feminino;boleto
2024-12-08 17:44:16.482658;698;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Frances Glover;feminino;boleto
2024-12-08 18:01:15.335854;699;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Sol Harmon;masculino;cartão de crédito
2024-12-09 09:48:18.324445;700;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Wayne Merrill;masculino;pix
2024-12-09 12:46:17.249722;701;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Christine Coley;feminino;dinheiro
2024-12-09 13:55:16.896360;702;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Brandon Branham;masculino;pix
2024-12-09 15:50:17.136820;703;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Reed Harden;masculino;boleto
2024-12-10 09:44:12.838194;704;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Ronald Patterson;masculino;cartão de crédito
2024-12-10 11:36:16.310125;705;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;George Becker;masculino;dinheiro
2024-12-10 14:32:14.963173;706;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jose Achee;masculino;dinheiro
2024-12-10 16:50:15.911443;707;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mary Pelton;feminino;pix
2024-12-11 09:12:14.284129;708;Florianópolis;Tiago Lima;Notebook Dell Inspiron;George Deel;masculino;dinheiro
2024-12-11 13:01:16.724078;709;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Un Washington;feminino;cartão de crédito
2024-12-11 14:39:13.046006;710;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Cathleen Sims;feminino;boleto
2024-12-11 14:39:14.287533;711;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Carmen Malkin;feminino;boleto
2024-12-11 16:48:14.845832;712;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Helen Bolf;feminino;pix
2024-12-12 12:07:13.572218;713;São Paulo;Lucas Pereira;Smartwatch Garmin;Barbara Stovall;feminino;pix
2024-12-12 13:22:14.142605;714;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Christine Mcdonald;feminino;cartão de crédito
2024-12-12 15:50:12.990687;715;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Willis Davies;masculino;cartão de crédito
2024-12-13 08:38:15.913445;716;Florianópolis;Tiago Lima;Tablet Apple Ipad;Mary Waldrop;feminino;dinheiro
2024-12-13 08:45:15.896927;717;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Martina Kraeger;feminino;boleto
2024-12-13 10:04:16.347456;718;São Paulo;Ana Oliveira;Tablet Apple Ipad;Joe Kaminsky;masculino;cartão de crédito
2024-12-13 11:28:13.391218;719;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Frederick Patty;masculino;cartão de crédito
2024-12-13 14:41:15.334849;720;São Paulo;Lucas Pereira;Tablet Apple Ipad;William Gold;masculino;cartão de crédito
2024-12-14 08:21:15.340902;721;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Laurence Burch;masculino;pix
2024-12-14 12:38:15.634383;722;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Eleanor Ansbro;feminino;cartão de crédito
2024-12-14 16:33:15.385537;723;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Judy Peltier;feminino;cartão de crédito
2024-12-15 07:39:13.839816;724;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Catherine Jacobson;feminino;boleto
2024-12-15 08:54:16.370836;725;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Daniel Soriano;masculino;cartão de crédito
2024-12-15 09:38:17.289374;726;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Lydia Mont;feminino;boleto
2024-12-15 17:31:14.284129;727;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Eddie Givens;masculino;pix
2024-12-15 18:33:14.840787;728;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Michael Grant;masculino;boleto
2024-12-16 09:05:14.242640;729;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Monique Rodriguez;feminino;boleto
2024-12-16 10:51:17.906138;730;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Joseph Naffziger;masculino;pix
2024-12-16 14:12:13.756063;731;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Rebecca Conway;feminino;boleto
2024-12-16 15:40:14.763258;732;São Paulo;Lucas Pereira;Tablet Apple Ipad;Michael Mason;masculino;dinheiro
2024-12-16 17:20:13.235849;733;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Salvador Medina;masculino;boleto
2024-12-17 08:43:14.154775;734;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Ida Cooper;feminino;dinheiro
2024-12-17 11:29:15.606991;735;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Kristen Flores;feminino;dinheiro
2024-12-17 12:03:17.237613;736;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Glenda Duggar;feminino;pix
2024-12-17 12:04:16.315161;737;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Janice Gillespie;feminino;dinheiro
2024-12-17 12:37:14.282122;738;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Esther Upchurch;feminino;pix
2024-12-18 10:11:15.666701;739;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Timothy King;masculino;pix
2024-12-18 12:35:17.104483;740;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Jonathan Brunelle;masculino;cartão de crédito
2024-12-19 08:47:14.128239;741;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Curtis Cunningham;masculino;pix
2024-12-19 14:35:17.609901;742;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Michelle Young;feminino;pix
2024-12-19 14:57:13.397475;743;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jennifer Tucker;feminino;boleto
2024-12-19 17:01:16.769175;744;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Karin Ide;feminino;pix
2024-12-20 08:44:12.903237;745;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Phyllis Tucci;feminino;cartão de crédito
2024-12-20 10:03:16.501267;746;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Tanya Granillo;feminino;pix
2024-12-20 11:06:16.338391;747;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Joe Magee;masculino;boleto
2024-12-20 17:00:16.013189;748;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Susan Rhea;feminino;boleto
2024-12-20 17:37:16.729083;749;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Floyd Clark;masculino;pix
2024-12-21 09:30:14.687872;750;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Javier Boone;masculino;cartão de crédito
2024-12-21 09:43:13.870152;751;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Karen Collier;feminino;dinheiro
2024-12-21 11:00:17.582149;752;Florianópolis;Gabriela Santos;Smartwatch Garmin;Jodie Marsh;feminino;boleto
2024-12-21 13:46:17.696015;753;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Clint Dungan;masculino;cartão de crédito
2024-12-21 18:17:13.514647;754;São Paulo;Ana Oliveira;Tablet Apple Ipad;Edna Kemmis;feminino;dinheiro
2024-12-22 08:59:16.299873;755;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Wanda Avery;feminino;cartão de crédito
2024-12-22 14:34:16.546195;756;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Leroy Morris;masculino;dinheiro
2024-12-23 09:46:17.986979;757;São Paulo;Lucas Pereira;Smartwatch Garmin;Michael Jones;masculino;pix
2024-12-23 10:54:16.897373;758;Florianópolis;Tiago Lima;Tablet Apple Ipad;Ronald Bliss;masculino;pix
2024-12-23 12:11:12.938765;759;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Adam Tropea;masculino;boleto
2024-12-24 10:06:16.568531;760;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Justin Ramos;masculino;pix
2024-12-24 11:01:15.421326;761;Florianópolis;Tiago Lima;Tablet Apple Ipad;Angela Isabella;feminino;boleto
2024-12-24 13:43:16.418941;762;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Kathleen Marks;feminino;boleto
2024-12-24 14:11:12.917525;763;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Tracey Butler;feminino;pix
2024-12-24 16:56:13.533699;764;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Ronald Terry;masculino;boleto
2024-12-25 08:10:12.790847;765;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jane Zuniga;feminino;cartão de crédito
2024-12-25 09:38:14.910886;766;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Paul Arpin;masculino;dinheiro
2024-12-25 09:56:13.958370;767;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Christopher Clark;masculino;cartão de crédito
2024-12-25 13:38:13.886260;768;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;David Hardison;masculino;pix
2024-12-25 15:38:15.388586;769;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Kenneth Panella;masculino;cartão de crédito
2024-12-26 08:34:16.591715;770;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Minh Hamilton;masculino;pix
2024-12-26 11:00:16.678421;771;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Anna Cushman;feminino;dinheiro
2024-12-26 11:27:12.956199;772;São Paulo;Lucas Pereira;Tablet Apple Ipad;Donald Daigle;masculino;boleto
2024-12-26 11:34:14.028305;773;São Paulo;Ana Oliveira;Smartwatch Garmin;Ana Hankins;feminino;boleto
2024-12-26 12:33:14.135538;774;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Elizabeth Quintanilla;feminino;dinheiro
2024-12-26 13:38:13.199431;775;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Sammy Parks;masculino;pix
2024-12-26 15:09:14.311623;776;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Leslie Patrick;feminino;boleto
2024-12-26 15:56:17.706734;777;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Michael Mejia;masculino;dinheiro
2024-12-27 08:37:16.128691;778;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Minnie Estabrook;feminino;dinheiro
2024-12-27 08:54:12.818757;779;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Evelyn Power;feminino;cartão de crédito
2024-12-27 12:55:15.778139;780;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Flora Brown;feminino;dinheiro
2024-12-27 17:51:15.759930;781;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Rosalba Canter;feminino;pix
2024-12-27 17:52:14.767371;782;Florianópolis;Gabriela Santos;Tablet Apple Ipad;David Beattie;masculino;dinheiro
2024-12-27 18:11:15.474179;783;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Alfreda Metzler;feminino;dinheiro
2024-12-28 08:35:15.802790;784;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;John Ioele;masculino;boleto
2024-12-28 16:01:12.776727;785;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Gerald Brown;masculino;boleto
2024-12-29 08:24:13.108737;786;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Heather Ponder;feminino;cartão de crédito
2024-12-29 09:40:14.016293;787;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Clifton Catano;masculino;pix
2024-12-29 09:57:13.528695;788;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Robert Hasan;masculino;pix
2024-12-29 10:13:18.334578;789;São Paulo;Ana Oliveira;Tablet Apple Ipad;Sandra Downey;feminino;cartão de crédito
2024-12-29 11:08:15.162951;790;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Nancy Dudasik;feminino;pix
2024-12-29 11:57:17.953531;791;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Brent Albright;masculino;boleto
2024-12-29 12:05:17.707737;792;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Eleanor Weimar;feminino;pix
2024-12-29 17:54:15.335854;793;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Anthony Brubaker;masculino;pix
2024-12-30 07:45:14.897873;794;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Amanda Becker;feminino;pix
2024-12-30 10:18:13.315689;795;São Paulo;Lucas Pereira;Fone de Ouvido Sony;John Eldridge;masculino;cartão de crédito
2024-12-30 13:22:16.006098;796;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Joseph Smith;masculino;pix
2024-12-30 14:29:15.801787;797;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Sherry Moran;feminino;dinheiro
2024-12-30 17:11:18.352731;798;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Jorge Walton;masculino;pix
2024-12-30 17:18:16.010154;799;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Todd Nolan;masculino;pix
2024-12-31 08:33:17.274049;800;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jami Cortes;feminino;pix
2024-12-31 10:02:17.695010;801;São Paulo;Lucas Pereira;Tablet Apple Ipad;Nicole Brewer;feminino;dinheiro
2024-12-31 12:03:14.336227;802;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Lynn Whyms;feminino;boleto
2024-12-31 12:42:18.395295;803;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ronda Brown;feminino;dinheiro
2024-12-31 12:45:14.943916;804;São Paulo;Ana Oliveira;Tablet Apple Ipad;Robert Banks;masculino;dinheiro
2024-12-31 13:00:15.906439;805;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Rosie Blakely;feminino;pix
2024-12-31 15:42:16.316168;806;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Gregory Nelson;masculino;pix
2024-12-31 16:49:18.391207;807;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Elissa Hebert;feminino;boleto
2024-12-31 18:24:14.789567;808;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Melissa Kemp;feminino;cartão de crédito
2025-01-01 08:45:16.496736;809;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Margaret Lavoie;feminino;boleto
2025-01-01 11:24:15.926457;810;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Ronald Tandy;masculino;boleto
2025-01-01 16:26:15.952806;811;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Patricia Cote;feminino;cartão de crédito
2025-01-01 18:01:18.010772;812;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Patricia Wyatt;feminino;cartão de crédito
2025-01-02 08:55:14.571754;813;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Carol Podesta;feminino;boleto
2025-01-02 09:58:16.463413;814;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Jose Ares;masculino;pix
2025-01-02 10:14:15.418311;815;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Charles Montgomery;masculino;pix
2025-01-02 11:07:17.196769;816;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Winfred Ferdig;masculino;dinheiro
2025-01-02 16:03:16.358595;817;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Courtney Talbot;feminino;dinheiro
2025-01-02 16:58:16.298368;818;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Brian Dubose;masculino;boleto
2025-01-03 11:16:16.350544;819;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michael Keiper;masculino;pix
2025-01-03 11:18:16.510422;820;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kathleen Kinslow;feminino;boleto
2025-01-03 12:27:17.179415;821;Florianópolis;Gabriela Santos;Smartwatch Garmin;Brian Moore;masculino;dinheiro
2025-01-03 15:25:13.280917;822;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Erik Davis;masculino;cartão de crédito
2025-01-03 18:27:14.429868;823;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Judy Loredo;feminino;pix
2025-01-03 18:27:15.220329;824;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Gregory Anders;masculino;dinheiro
2025-01-04 11:41:15.402195;825;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Eugene Hughes;feminino;dinheiro
2025-01-04 11:46:15.836207;826;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Samuel Clark;masculino;boleto
2025-01-04 13:11:14.721932;827;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Michael Keeton;masculino;pix
2025-01-04 13:19:14.158806;828;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Scott Hopkins;masculino;cartão de crédito
2025-01-04 13:55:17.150987;829;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Lance Sadler;masculino;dinheiro
2025-01-04 14:38:14.280095;830;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Millicent Shealy;feminino;cartão de crédito
2025-01-04 15:26:13.590373;831;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Lynn Stevens;feminino;dinheiro
2025-01-04 16:18:15.986479;832;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Jennifer Henke;feminino;dinheiro
2025-01-05 15:57:13.532699;833;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Mark Champion;masculino;dinheiro
2025-01-05 16:53:16.506411;834;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Robert Leachman;masculino;dinheiro
2025-01-06 08:27:16.882262;835;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Arnold Kimbrough;masculino;cartão de crédito
2025-01-06 10:00:17.054896;836;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Mary Edward;feminino;cartão de crédito
2025-01-06 10:25:13.783452;837;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Ricardo Tucker;masculino;boleto
2025-01-06 12:03:12.789845;838;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Christina Rodriguez;feminino;boleto
2025-01-06 12:38:17.774716;839;Florianópolis;Tiago Lima;Tablet Apple Ipad;Harold Hughes;masculino;cartão de crédito
2025-01-06 13:44:13.457457;840;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Robert Mccarthy;masculino;dinheiro
2025-01-06 14:57:13.780433;841;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Josephine Branch;feminino;dinheiro
2025-01-06 15:07:13.023769;842;São Paulo;Ana Oliveira;Smartwatch Garmin;Donald Peltz;masculino;pix
2025-01-06 15:42:15.762022;843;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ardath Dibbles;feminino;cartão de crédito
2025-01-07 08:06:12.764516;844;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Gloria Cirino;feminino;dinheiro
2025-01-07 08:31:14.353344;845;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lamar Farmer;masculino;cartão de crédito
2025-01-07 10:21:13.500485;846;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Hester Shotwell;feminino;boleto
